Quarter,HB,CancerType,NumberOfEligibleReferrals62DayStandard,NumberOfEligibleReferralsTreatedWithin62Days,Date,DateSquared,Pandemic
2020Q2,S08000029,Breast,33,32,33,1089,1
2020Q2,S08000029,Cervical,2,0,33,1089,1
2020Q2,S08000029,Colorectal,34,24,33,1089,1
2020Q2,S08000029,Head & Neck,5,5,33,1089,1
2020Q2,S08000029,Lung,39,30,33,1089,1
2020Q2,S08000029,Lymphoma,3,3,33,1089,1
2020Q2,S08000029,Melanoma,7,7,33,1089,1
2020Q2,S08000029,Ovarian,6,5,33,1089,1
2020Q2,S08000029,Upper GI,17,15,33,1089,1
2020Q2,S08000029,Urological,47,29,33,1089,1
2020Q2,S08000030,Breast,34,34,33,1089,1
2020Q2,S08000030,Cervical,2,2,33,1089,1
2020Q2,S08000030,Colorectal,34,26,33,1089,1
2020Q2,S08000030,Head & Neck,1,1,33,1089,1
2020Q2,S08000030,Lung,45,43,33,1089,1
2020Q2,S08000030,Melanoma,3,3,33,1089,1
2020Q2,S08000030,Ovarian,3,3,33,1089,1
2020Q2,S08000030,Upper GI,31,27,33,1089,1
2020Q2,S08000030,Urological,22,19,33,1089,1
2020Q2,S08000031,Breast,174,169,33,1089,1
2020Q2,S08000031,Cervical,8,8,33,1089,1
2020Q2,S08000031,Colorectal,78,52,33,1089,1
2020Q2,S08000031,Head & Neck,52,41,33,1089,1
2020Q2,S08000031,Lung,128,112,33,1089,1
2020Q2,S08000031,Lymphoma,16,14,33,1089,1
2020Q2,S08000031,Melanoma,35,34,33,1089,1
2020Q2,S08000031,Ovarian,14,14,33,1089,1
2020Q2,S08000031,Upper GI,80,74,33,1089,1
2020Q2,S08000031,Urological,173,94,33,1089,1
2020Q2,S08000032,Breast,33,33,33,1089,1
2020Q2,S08000032,Cervical,10,8,33,1089,1
2020Q2,S08000032,Colorectal,36,29,33,1089,1
2020Q2,S08000032,Head & Neck,16,15,33,1089,1
2020Q2,S08000032,Lung,44,44,33,1089,1
2020Q2,S08000032,Lymphoma,5,5,33,1089,1
2020Q2,S08000032,Melanoma,19,19,33,1089,1
2020Q2,S08000032,Ovarian,7,6,33,1089,1
2020Q2,S08000032,Upper GI,38,36,33,1089,1
2020Q2,S08000032,Urological,36,27,33,1089,1
2020Q3,S08000015,Breast,32,28,34,1156,2
2020Q3,S08000015,Cervical,5,4,34,1156,2
2020Q3,S08000015,Colorectal,23,20,34,1156,2
2020Q3,S08000015,Head & Neck,15,15,34,1156,2
2020Q3,S08000015,Lung,49,48,34,1156,2
2020Q3,S08000015,Lymphoma,7,7,34,1156,2
2020Q3,S08000015,Melanoma,11,11,34,1156,2
2020Q3,S08000015,Ovarian,6,6,34,1156,2
2020Q3,S08000015,Upper GI,38,37,34,1156,2
2020Q3,S08000015,Urological,27,26,34,1156,2
2020Q3,S08000016,Breast,15,15,34,1156,2
2020Q3,S08000016,Cervical,1,1,34,1156,2
2020Q3,S08000016,Colorectal,15,15,34,1156,2
2020Q3,S08000016,Head & Neck,3,3,34,1156,2
2020Q3,S08000016,Lung,13,13,34,1156,2
2020Q3,S08000016,Lymphoma,3,3,34,1156,2
2020Q3,S08000016,Melanoma,1,1,34,1156,2
2020Q3,S08000016,Ovarian,2,2,34,1156,2
2020Q3,S08000016,Upper GI,10,10,34,1156,2
2020Q3,S08000016,Urological,9,7,34,1156,2
2020Q3,S08000017,Breast,20,20,34,1156,2
2020Q3,S08000017,Cervical,1,1,34,1156,2
2020Q3,S08000017,Colorectal,15,15,34,1156,2
2020Q3,S08000017,Head & Neck,5,5,34,1156,2
2020Q3,S08000017,Lung,25,25,34,1156,2
2020Q3,S08000017,Lymphoma,4,4,34,1156,2
2020Q3,S08000017,Melanoma,2,2,34,1156,2
2020Q3,S08000017,Ovarian,1,1,34,1156,2
2020Q3,S08000017,Upper GI,25,25,34,1156,2
2020Q3,S08000017,Urological,17,15,34,1156,2
2020Q3,S08000019,Breast,35,35,34,1156,2
2020Q3,S08000019,Colorectal,19,15,34,1156,2
2020Q3,S08000019,Head & Neck,9,8,34,1156,2
2020Q3,S08000019,Lung,43,42,34,1156,2
2020Q3,S08000019,Lymphoma,6,6,34,1156,2
2020Q3,S08000019,Melanoma,11,9,34,1156,2
2020Q3,S08000019,Ovarian,6,6,34,1156,2
2020Q3,S08000019,Upper GI,22,18,34,1156,2
2020Q3,S08000019,Urological,60,45,34,1156,2
2020Q3,S08000020,Breast,56,53,34,1156,2
2020Q3,S08000020,Cervical,1,1,34,1156,2
2020Q3,S08000020,Colorectal,35,20,34,1156,2
2020Q3,S08000020,Head & Neck,9,8,34,1156,2
2020Q3,S08000020,Lung,49,47,34,1156,2
2020Q3,S08000020,Lymphoma,9,5,34,1156,2
2020Q3,S08000020,Melanoma,18,18,34,1156,2
2020Q3,S08000020,Ovarian,9,9,34,1156,2
2020Q3,S08000020,Upper GI,41,41,34,1156,2
2020Q3,S08000020,Urological,64,40,34,1156,2
2020Q3,S08000022,Breast,42,41,34,1156,2
2020Q3,S08000022,Cervical,3,2,34,1156,2
2020Q3,S08000022,Colorectal,22,13,34,1156,2
2020Q3,S08000022,Head & Neck,4,3,34,1156,2
2020Q3,S08000022,Lung,40,39,34,1156,2
2020Q3,S08000022,Lymphoma,3,3,34,1156,2
2020Q3,S08000022,Melanoma,8,5,34,1156,2
2020Q3,S08000022,Ovarian,5,5,34,1156,2
2020Q3,S08000022,Upper GI,20,17,34,1156,2
2020Q3,S08000022,Urological,50,13,34,1156,2
2020Q3,S08000024,Breast,110,110,34,1156,2
2020Q3,S08000024,Cervical,5,2,34,1156,2
2020Q3,S08000024,Colorectal,68,48,34,1156,2
2020Q3,S08000024,Head & Neck,32,31,34,1156,2
2020Q3,S08000024,Lung,49,45,34,1156,2
2020Q3,S08000024,Lymphoma,17,14,34,1156,2
2020Q3,S08000024,Melanoma,22,21,34,1156,2
2020Q3,S08000024,Ovarian,10,10,34,1156,2
2020Q3,S08000024,Upper GI,64,61,34,1156,2
2020Q3,S08000024,Urological,86,52,34,1156,2
2020Q3,S08000025,Colorectal,6,5,34,1156,2
2020Q3,S08000025,Lung,2,2,34,1156,2
2020Q3,S08000025,Melanoma,1,1,34,1156,2
2020Q3,S08000025,Ovarian,1,1,34,1156,2
2020Q3,S08000025,Upper GI,1,1,34,1156,2
2020Q3,S08000025,Urological,3,2,34,1156,2
2020Q3,S08000026,Breast,1,1,34,1156,2
2020Q3,S08000026,Head & Neck,1,1,34,1156,2
2020Q3,S08000026,Lung,2,2,34,1156,2
2020Q3,S08000026,Melanoma,1,1,34,1156,2
2020Q3,S08000026,Upper GI,3,3,34,1156,2
2020Q3,S08000026,Urological,1,1,34,1156,2
2020Q3,S08000028,Lung,4,4,34,1156,2
2020Q3,S08000028,Lymphoma,1,1,34,1156,2
2020Q3,S08000028,Melanoma,1,1,34,1156,2
2020Q3,S08000028,Upper GI,2,2,34,1156,2
2020Q3,S08000028,Urological,4,4,34,1156,2
2020Q3,S08000029,Breast,40,36,34,1156,2
2020Q3,S08000029,Cervical,3,1,34,1156,2
2020Q3,S08000029,Colorectal,36,34,34,1156,2
2020Q3,S08000029,Head & Neck,8,7,34,1156,2
2020Q3,S08000029,Lung,48,41,34,1156,2
2020Q3,S08000029,Lymphoma,4,4,34,1156,2
2020Q3,S08000029,Melanoma,10,10,34,1156,2
2020Q3,S08000029,Ovarian,5,5,34,1156,2
2020Q3,S08000029,Upper GI,21,19,34,1156,2
2020Q3,S08000029,Urological,35,24,34,1156,2
2020Q3,S08000030,Breast,31,31,34,1156,2
2020Q3,S08000030,Cervical,1,1,34,1156,2
2020Q3,S08000030,Colorectal,40,39,34,1156,2
2020Q3,S08000030,Head & Neck,1,1,34,1156,2
2020Q3,S08000030,Lung,48,48,34,1156,2
2020Q3,S08000030,Melanoma,7,6,34,1156,2
2020Q3,S08000030,Ovarian,6,6,34,1156,2
2020Q3,S08000030,Upper GI,29,29,34,1156,2
2020Q3,S08000030,Urological,17,15,34,1156,2
2020Q3,S08000031,Breast,165,163,34,1156,2
2020Q3,S08000031,Cervical,6,6,34,1156,2
2020Q3,S08000031,Colorectal,109,74,34,1156,2
2020Q3,S08000031,Head & Neck,51,46,34,1156,2
2020Q3,S08000031,Lung,112,109,34,1156,2
2020Q3,S08000031,Lymphoma,39,38,34,1156,2
2020Q3,S08000031,Melanoma,44,44,34,1156,2
2020Q3,S08000031,Ovarian,12,12,34,1156,2
2020Q3,S08000031,Upper GI,91,72,34,1156,2
2020Q3,S08000031,Urological,144,100,34,1156,2
2020Q3,S08000032,Breast,59,59,34,1156,2
2020Q3,S08000032,Cervical,2,2,34,1156,2
2020Q3,S08000032,Colorectal,52,39,34,1156,2
2020Q3,S08000032,Head & Neck,15,14,34,1156,2
2020Q3,S08000032,Lung,47,47,34,1156,2
2020Q3,S08000032,Lymphoma,14,13,34,1156,2
2020Q3,S08000032,Melanoma,25,25,34,1156,2
2020Q3,S08000032,Ovarian,3,2,34,1156,2
2020Q3,S08000032,Upper GI,41,35,34,1156,2
2020Q3,S08000032,Urological,31,26,34,1156,2
2020Q4,S08000015,Breast,73,54,35,1225,3
2020Q4,S08000015,Cervical,3,2,35,1225,3
2020Q4,S08000015,Colorectal,31,24,35,1225,3
2020Q4,S08000015,Head & Neck,9,9,35,1225,3
2020Q4,S08000015,Lung,39,39,35,1225,3
2020Q4,S08000015,Lymphoma,5,3,35,1225,3
2020Q4,S08000015,Melanoma,10,9,35,1225,3
2020Q4,S08000015,Ovarian,4,4,35,1225,3
2020Q4,S08000015,Upper GI,38,33,35,1225,3
2020Q4,S08000015,Urological,40,37,35,1225,3
2020Q4,S08000016,Breast,10,10,35,1225,3
2020Q4,S08000016,Colorectal,9,9,35,1225,3
2020Q4,S08000016,Head & Neck,3,3,35,1225,3
2020Q4,S08000016,Lung,12,11,35,1225,3
2020Q4,S08000016,Lymphoma,3,3,35,1225,3
2020Q4,S08000016,Melanoma,1,1,35,1225,3
2020Q4,S08000016,Ovarian,5,5,35,1225,3
2020Q4,S08000016,Upper GI,10,9,35,1225,3
2020Q4,S08000016,Urological,9,7,35,1225,3
2020Q4,S08000017,Breast,23,23,35,1225,3
2020Q4,S08000017,Colorectal,17,16,35,1225,3
2020Q4,S08000017,Head & Neck,5,5,35,1225,3
2020Q4,S08000017,Lung,24,24,35,1225,3
2020Q4,S08000017,Lymphoma,4,4,35,1225,3
2020Q4,S08000017,Melanoma,2,2,35,1225,3
2020Q4,S08000017,Ovarian,3,3,35,1225,3
2020Q4,S08000017,Upper GI,16,16,35,1225,3
2020Q4,S08000017,Urological,15,9,35,1225,3
2020Q4,S08000019,Breast,49,49,35,1225,3
2020Q4,S08000019,Cervical,2,2,35,1225,3
2020Q4,S08000019,Colorectal,34,29,35,1225,3
2020Q4,S08000019,Head & Neck,8,7,35,1225,3
2020Q4,S08000019,Lung,58,53,35,1225,3
2020Q4,S08000019,Lymphoma,8,7,35,1225,3
2020Q4,S08000019,Melanoma,8,6,35,1225,3
2020Q4,S08000019,Ovarian,6,6,35,1225,3
2020Q4,S08000019,Upper GI,35,31,35,1225,3
2020Q4,S08000019,Urological,62,46,35,1225,3
2020Q4,S08000020,Breast,87,80,35,1225,3
2020Q4,S08000020,Colorectal,43,32,35,1225,3
2020Q4,S08000020,Head & Neck,8,8,35,1225,3
2020Q4,S08000020,Lung,44,37,35,1225,3
2020Q4,S08000020,Lymphoma,8,5,35,1225,3
2020Q4,S08000020,Melanoma,13,13,35,1225,3
2020Q4,S08000020,Ovarian,6,6,35,1225,3
2020Q4,S08000020,Upper GI,42,42,35,1225,3
2020Q4,S08000020,Urological,63,49,35,1225,3
2020Q4,S08000022,Breast,47,44,35,1225,3
2020Q4,S08000022,Cervical,1,1,35,1225,3
2020Q4,S08000022,Colorectal,27,13,35,1225,3
2020Q4,S08000022,Head & Neck,7,7,35,1225,3
2020Q4,S08000022,Lung,24,24,35,1225,3
2020Q4,S08000022,Lymphoma,8,8,35,1225,3
2020Q4,S08000022,Melanoma,6,4,35,1225,3
2020Q4,S08000022,Ovarian,10,10,35,1225,3
2020Q4,S08000022,Upper GI,27,19,35,1225,3
2020Q4,S08000022,Urological,61,23,35,1225,3
2020Q4,S08000024,Breast,158,158,35,1225,3
2020Q4,S08000024,Colorectal,82,60,35,1225,3
2020Q4,S08000024,Head & Neck,35,35,35,1225,3
2020Q4,S08000024,Lung,51,46,35,1225,3
2020Q4,S08000024,Lymphoma,7,7,35,1225,3
2020Q4,S08000024,Melanoma,31,25,35,1225,3
2020Q4,S08000024,Ovarian,15,14,35,1225,3
2020Q4,S08000024,Upper GI,72,69,35,1225,3
2020Q4,S08000024,Urological,116,85,35,1225,3
2020Q4,S08000025,Breast,1,1,35,1225,3
2020Q4,S08000025,Colorectal,4,4,35,1225,3
2020Q4,S08000025,Ovarian,1,1,35,1225,3
2020Q4,S08000025,Upper GI,5,5,35,1225,3
2020Q4,S08000025,Urological,4,3,35,1225,3
2020Q4,S08000026,Breast,2,2,35,1225,3
2020Q4,S08000026,Cervical,1,1,35,1225,3
2020Q4,S08000026,Colorectal,1,1,35,1225,3
2020Q4,S08000026,Lung,4,4,35,1225,3
2020Q4,S08000026,Lymphoma,1,0,35,1225,3
2020Q4,S08000026,Ovarian,1,1,35,1225,3
2020Q4,S08000026,Upper GI,2,2,35,1225,3
2020Q4,S08000026,Urological,3,3,35,1225,3
2020Q4,S08000028,Colorectal,5,5,35,1225,3
2020Q4,S08000028,Head & Neck,1,0,35,1225,3
2020Q4,S08000028,Lung,4,4,35,1225,3
2020Q4,S08000028,Lymphoma,1,1,35,1225,3
2020Q4,S08000028,Melanoma,1,1,35,1225,3
2020Q4,S08000028,Upper GI,3,2,35,1225,3
2020Q4,S08000028,Urological,4,3,35,1225,3
2020Q4,S08000029,Breast,41,37,35,1225,3
2020Q4,S08000029,Cervical,2,1,35,1225,3
2020Q4,S08000029,Colorectal,33,30,35,1225,3
2020Q4,S08000029,Head & Neck,10,10,35,1225,3
2020Q4,S08000029,Lung,25,22,35,1225,3
2020Q4,S08000029,Lymphoma,4,2,35,1225,3
2020Q4,S08000029,Melanoma,8,8,35,1225,3
2020Q4,S08000029,Ovarian,5,5,35,1225,3
2020Q4,S08000029,Upper GI,21,18,35,1225,3
2020Q4,S08000029,Urological,51,36,35,1225,3
2020Q4,S08000030,Breast,54,54,35,1225,3
2020Q4,S08000030,Colorectal,29,28,35,1225,3
2020Q4,S08000030,Head & Neck,2,2,35,1225,3
2020Q4,S08000030,Lung,43,43,35,1225,3
2020Q4,S08000030,Melanoma,2,2,35,1225,3
2020Q4,S08000030,Ovarian,1,1,35,1225,3
2020Q4,S08000030,Upper GI,28,26,35,1225,3
2020Q4,S08000030,Urological,46,43,35,1225,3
2020Q4,S08000031,Breast,270,266,35,1225,3
2020Q4,S08000031,Cervical,10,10,35,1225,3
2020Q4,S08000031,Colorectal,123,78,35,1225,3
2020Q4,S08000031,Head & Neck,60,54,35,1225,3
2020Q4,S08000031,Lung,140,119,35,1225,3
2020Q4,S08000031,Lymphoma,29,24,35,1225,3
2020Q4,S08000031,Melanoma,42,41,35,1225,3
2020Q4,S08000031,Ovarian,16,15,35,1225,3
2020Q4,S08000031,Upper GI,87,72,35,1225,3
2020Q4,S08000031,Urological,165,114,35,1225,3
2020Q4,S08000032,Breast,68,59,35,1225,3
2020Q4,S08000032,Cervical,17,14,35,1225,3
2020Q4,S08000032,Colorectal,57,51,35,1225,3
2020Q4,S08000032,Head & Neck,10,6,35,1225,3
2020Q4,S08000032,Lung,46,46,35,1225,3
2020Q4,S08000032,Lymphoma,10,8,35,1225,3
2020Q4,S08000032,Melanoma,21,21,35,1225,3
2020Q4,S08000032,Ovarian,5,4,35,1225,3
2020Q4,S08000032,Upper GI,47,45,35,1225,3
2020Q4,S08000032,Urological,32,23,35,1225,3
2021Q1,S08000015,Breast,93,55,36,1296,4
2021Q1,S08000015,Cervical,7,6,36,1296,4
2021Q1,S08000015,Colorectal,33,23,36,1296,4
2021Q1,S08000015,Head & Neck,10,8,36,1296,4
2021Q1,S08000015,Lung,52,52,36,1296,4
2021Q1,S08000015,Lymphoma,3,2,36,1296,4
2021Q1,S08000015,Melanoma,6,6,36,1296,4
2021Q1,S08000015,Ovarian,5,4,36,1296,4
2021Q1,S08000015,Upper GI,31,27,36,1296,4
2021Q1,S08000015,Urological,33,33,36,1296,4
2021Q1,S08000016,Breast,11,11,36,1296,4
2021Q1,S08000016,Cervical,1,1,36,1296,4
2021Q1,S08000016,Colorectal,18,18,36,1296,4
2021Q1,S08000016,Head & Neck,3,3,36,1296,4
2021Q1,S08000016,Lung,12,12,36,1296,4
2021Q1,S08000016,Lymphoma,5,5,36,1296,4
2021Q1,S08000016,Melanoma,6,6,36,1296,4
2021Q1,S08000016,Ovarian,1,1,36,1296,4
2021Q1,S08000016,Upper GI,5,5,36,1296,4
2021Q1,S08000016,Urological,13,10,36,1296,4
2021Q1,S08000017,Breast,22,20,36,1296,4
2021Q1,S08000017,Cervical,1,1,36,1296,4
2021Q1,S08000017,Colorectal,17,15,36,1296,4
2021Q1,S08000017,Head & Neck,4,4,36,1296,4
2021Q1,S08000017,Lung,19,19,36,1296,4
2021Q1,S08000017,Lymphoma,4,4,36,1296,4
2021Q1,S08000017,Melanoma,1,1,36,1296,4
2021Q1,S08000017,Ovarian,3,3,36,1296,4
2021Q1,S08000017,Upper GI,16,16,36,1296,4
2021Q1,S08000017,Urological,27,17,36,1296,4
2021Q1,S08000019,Breast,35,35,36,1296,4
2021Q1,S08000019,Cervical,3,3,36,1296,4
2021Q1,S08000019,Colorectal,46,35,36,1296,4
2021Q1,S08000019,Head & Neck,9,4,36,1296,4
2021Q1,S08000019,Lung,40,36,36,1296,4
2021Q1,S08000019,Lymphoma,12,10,36,1296,4
2021Q1,S08000019,Melanoma,6,6,36,1296,4
2021Q1,S08000019,Ovarian,8,8,36,1296,4
2021Q1,S08000019,Upper GI,32,26,36,1296,4
2021Q1,S08000019,Urological,62,43,36,1296,4
2021Q1,S08000020,Breast,72,55,36,1296,4
2021Q1,S08000020,Cervical,3,2,36,1296,4
2021Q1,S08000020,Colorectal,46,37,36,1296,4
2021Q1,S08000020,Head & Neck,15,12,36,1296,4
2021Q1,S08000020,Lung,49,41,36,1296,4
2021Q1,S08000020,Lymphoma,10,10,36,1296,4
2021Q1,S08000020,Melanoma,8,8,36,1296,4
2021Q1,S08000020,Ovarian,5,3,36,1296,4
2021Q1,S08000020,Upper GI,38,36,36,1296,4
2021Q1,S08000020,Urological,73,38,36,1296,4
2021Q1,S08000022,Breast,47,44,36,1296,4
2021Q1,S08000022,Colorectal,38,25,36,1296,4
2021Q1,S08000022,Head & Neck,7,4,36,1296,4
2021Q1,S08000022,Lung,31,31,36,1296,4
2021Q1,S08000022,Lymphoma,11,10,36,1296,4
2021Q1,S08000022,Melanoma,9,8,36,1296,4
2021Q1,S08000022,Ovarian,7,7,36,1296,4
2021Q1,S08000022,Upper GI,27,19,36,1296,4
2021Q1,S08000022,Urological,54,16,36,1296,4
2021Q1,S08000024,Breast,174,172,36,1296,4
2021Q1,S08000024,Cervical,8,4,36,1296,4
2021Q1,S08000024,Colorectal,87,75,36,1296,4
2021Q1,S08000024,Head & Neck,28,26,36,1296,4
2021Q1,S08000024,Lung,37,30,36,1296,4
2021Q1,S08000024,Lymphoma,8,7,36,1296,4
2021Q1,S08000024,Melanoma,19,17,36,1296,4
2021Q1,S08000024,Ovarian,5,3,36,1296,4
2021Q1,S08000024,Upper GI,71,65,36,1296,4
2021Q1,S08000024,Urological,108,63,36,1296,4
2021Q1,S08000025,Colorectal,3,3,36,1296,4
2021Q1,S08000025,Ovarian,1,1,36,1296,4
2021Q1,S08000025,Upper GI,4,4,36,1296,4
2021Q1,S08000025,Urological,3,1,36,1296,4
2021Q1,S08000026,Breast,2,2,36,1296,4
2021Q1,S08000026,Colorectal,1,1,36,1296,4
2021Q1,S08000026,Upper GI,2,2,36,1296,4
2021Q1,S08000026,Urological,2,2,36,1296,4
2021Q1,S08000028,Head & Neck,1,1,36,1296,4
2021Q1,S08000028,Lung,5,5,36,1296,4
2021Q1,S08000028,Ovarian,1,0,36,1296,4
2021Q1,S08000028,Upper GI,2,2,36,1296,4
2021Q1,S08000028,Urological,4,2,36,1296,4
2021Q1,S08000029,Breast,48,39,36,1296,4
2021Q1,S08000029,Cervical,3,2,36,1296,4
2021Q1,S08000029,Colorectal,40,38,36,1296,4
2021Q1,S08000029,Head & Neck,8,7,36,1296,4
2021Q1,S08000029,Lung,32,29,36,1296,4
2021Q1,S08000029,Lymphoma,4,3,36,1296,4
2021Q1,S08000029,Melanoma,9,7,36,1296,4
2021Q1,S08000029,Ovarian,2,2,36,1296,4
2021Q1,S08000029,Upper GI,15,13,36,1296,4
2021Q1,S08000029,Urological,40,24,36,1296,4
2021Q1,S08000030,Breast,55,54,36,1296,4
2021Q1,S08000030,Cervical,2,2,36,1296,4
2021Q1,S08000030,Colorectal,26,25,36,1296,4
2021Q1,S08000030,Lung,58,55,36,1296,4
2021Q1,S08000030,Melanoma,5,4,36,1296,4
2021Q1,S08000030,Ovarian,1,1,36,1296,4
2021Q1,S08000030,Upper GI,24,23,36,1296,4
2021Q1,S08000030,Urological,26,22,36,1296,4
2021Q1,S08000031,Breast,307,299,36,1296,4
2021Q1,S08000031,Cervical,10,8,36,1296,4
2021Q1,S08000031,Colorectal,134,103,36,1296,4
2021Q1,S08000031,Head & Neck,46,41,36,1296,4
2021Q1,S08000031,Lung,157,128,36,1296,4
2021Q1,S08000031,Lymphoma,23,22,36,1296,4
2021Q1,S08000031,Melanoma,44,44,36,1296,4
2021Q1,S08000031,Ovarian,15,14,36,1296,4
2021Q1,S08000031,Upper GI,99,68,36,1296,4
2021Q1,S08000031,Urological,176,105,36,1296,4
2021Q1,S08000032,Breast,52,51,36,1296,4
2021Q1,S08000032,Cervical,8,6,36,1296,4
2021Q1,S08000032,Colorectal,54,49,36,1296,4
2021Q1,S08000032,Head & Neck,22,21,36,1296,4
2021Q1,S08000032,Lung,54,54,36,1296,4
2021Q1,S08000032,Lymphoma,13,13,36,1296,4
2021Q1,S08000032,Melanoma,29,29,36,1296,4
2021Q1,S08000032,Ovarian,9,7,36,1296,4
2021Q1,S08000032,Upper GI,48,42,36,1296,4
2021Q1,S08000032,Urological,50,36,36,1296,4
2021Q2,S08000015,Breast,93,65,37,1369,5
2021Q2,S08000015,Cervical,5,3,37,1369,5
2021Q2,S08000015,Colorectal,47,43,37,1369,5
2021Q2,S08000015,Head & Neck,9,9,37,1369,5
2021Q2,S08000015,Lung,53,53,37,1369,5
2021Q2,S08000015,Lymphoma,8,8,37,1369,5
2021Q2,S08000015,Melanoma,10,10,37,1369,5
2021Q2,S08000015,Ovarian,2,2,37,1369,5
2021Q2,S08000015,Upper GI,46,44,37,1369,5
2021Q2,S08000015,Urological,50,49,37,1369,5
2021Q2,S08000016,Breast,11,11,37,1369,5
2021Q2,S08000016,Colorectal,17,14,37,1369,5
2021Q2,S08000016,Head & Neck,4,4,37,1369,5
2021Q2,S08000016,Lung,14,14,37,1369,5
2021Q2,S08000016,Lymphoma,2,2,37,1369,5
2021Q2,S08000016,Melanoma,9,9,37,1369,5
2021Q2,S08000016,Ovarian,3,3,37,1369,5
2021Q2,S08000016,Upper GI,9,9,37,1369,5
2021Q2,S08000016,Urological,13,9,37,1369,5
2021Q2,S08000017,Breast,22,22,37,1369,5
2021Q2,S08000017,Colorectal,19,18,37,1369,5
2021Q2,S08000017,Head & Neck,9,8,37,1369,5
2021Q2,S08000017,Lung,21,21,37,1369,5
2021Q2,S08000017,Lymphoma,2,1,37,1369,5
2021Q2,S08000017,Melanoma,6,6,37,1369,5
2021Q2,S08000017,Upper GI,15,15,37,1369,5
2021Q2,S08000017,Urological,12,8,37,1369,5
2021Q2,S08000019,Breast,47,47,37,1369,5
2021Q2,S08000019,Cervical,3,3,37,1369,5
2021Q2,S08000019,Colorectal,35,24,37,1369,5
2021Q2,S08000019,Head & Neck,13,12,37,1369,5
2021Q2,S08000019,Lung,36,32,37,1369,5
2021Q2,S08000019,Lymphoma,14,14,37,1369,5
2021Q2,S08000019,Melanoma,11,11,37,1369,5
2021Q2,S08000019,Ovarian,6,6,37,1369,5
2021Q2,S08000019,Upper GI,31,26,37,1369,5
2021Q2,S08000019,Urological,53,39,37,1369,5
2021Q2,S08000020,Breast,92,82,37,1369,5
2021Q2,S08000020,Cervical,3,2,37,1369,5
2021Q2,S08000020,Colorectal,65,43,37,1369,5
2021Q2,S08000020,Head & Neck,6,5,37,1369,5
2021Q2,S08000020,Lung,58,50,37,1369,5
2021Q2,S08000020,Lymphoma,10,4,37,1369,5
2021Q2,S08000020,Melanoma,8,8,37,1369,5
2021Q2,S08000020,Ovarian,5,5,37,1369,5
2021Q2,S08000020,Upper GI,46,46,37,1369,5
2021Q2,S08000020,Urological,78,57,37,1369,5
2021Q2,S08000022,Breast,56,54,37,1369,5
2021Q2,S08000022,Cervical,2,1,37,1369,5
2021Q2,S08000022,Colorectal,47,27,37,1369,5
2021Q2,S08000022,Head & Neck,5,5,37,1369,5
2021Q2,S08000022,Lung,24,23,37,1369,5
2021Q2,S08000022,Lymphoma,6,5,37,1369,5
2021Q2,S08000022,Melanoma,12,9,37,1369,5
2021Q2,S08000022,Ovarian,6,5,37,1369,5
2021Q2,S08000022,Upper GI,34,19,37,1369,5
2021Q2,S08000022,Urological,81,29,37,1369,5
2021Q2,S08000024,Breast,203,199,37,1369,5
2021Q2,S08000024,Cervical,8,5,37,1369,5
2021Q2,S08000024,Colorectal,92,81,37,1369,5
2021Q2,S08000024,Head & Neck,41,39,37,1369,5
2021Q2,S08000024,Lung,48,48,37,1369,5
2021Q2,S08000024,Lymphoma,10,8,37,1369,5
2021Q2,S08000024,Melanoma,42,40,37,1369,5
2021Q2,S08000024,Ovarian,9,9,37,1369,5
2021Q2,S08000024,Upper GI,75,72,37,1369,5
2021Q2,S08000024,Urological,103,58,37,1369,5
2021Q2,S08000025,Colorectal,2,2,37,1369,5
2021Q2,S08000025,Melanoma,2,2,37,1369,5
2021Q2,S08000025,Upper GI,3,3,37,1369,5
2021Q2,S08000025,Urological,5,4,37,1369,5
2021Q2,S08000026,Breast,4,4,37,1369,5
2021Q2,S08000026,Cervical,1,0,37,1369,5
2021Q2,S08000026,Colorectal,1,1,37,1369,5
2021Q2,S08000026,Head & Neck,1,1,37,1369,5
2021Q2,S08000026,Lymphoma,1,0,37,1369,5
2021Q2,S08000026,Upper GI,3,3,37,1369,5
2021Q2,S08000026,Urological,4,2,37,1369,5
2021Q2,S08000028,Breast,1,1,37,1369,5
2021Q2,S08000028,Colorectal,5,5,37,1369,5
2021Q2,S08000028,Head & Neck,1,1,37,1369,5
2021Q2,S08000028,Lung,4,4,37,1369,5
2021Q2,S08000028,Lymphoma,3,3,37,1369,5
2021Q2,S08000028,Upper GI,6,5,37,1369,5
2021Q2,S08000028,Urological,4,0,37,1369,5
2021Q2,S08000029,Breast,38,31,37,1369,5
2021Q2,S08000029,Cervical,1,0,37,1369,5
2021Q2,S08000029,Colorectal,36,32,37,1369,5
2021Q2,S08000029,Head & Neck,12,9,37,1369,5
2021Q2,S08000029,Lung,41,39,37,1369,5
2021Q2,S08000029,Lymphoma,4,2,37,1369,5
2021Q2,S08000029,Melanoma,9,8,37,1369,5
2021Q2,S08000029,Ovarian,1,1,37,1369,5
2021Q2,S08000029,Upper GI,17,14,37,1369,5
2021Q2,S08000029,Urological,49,31,37,1369,5
2021Q2,S08000030,Breast,57,52,37,1369,5
2021Q2,S08000030,Cervical,10,9,37,1369,5
2021Q2,S08000030,Colorectal,47,45,37,1369,5
