Quarter,HB,CancerType,NumberOfEligibleReferrals31DayStandard,NumberOfEligibleReferralsTreatedWithin31Days,Date,Pandemic
2020Q2,S08000030,Head & Neck,46,46,33,1
2020Q2,S08000030,Lung,154,152,33,1
2020Q2,S08000030,Lymphoma,40,40,33,1
2020Q2,S08000030,Melanoma,38,36,33,1
2020Q2,S08000030,Ovarian,16,16,33,1
2020Q2,S08000030,Upper GI,110,108,33,1
2020Q2,S08000030,Urological,160,158,33,1
2020Q2,S08000031,Breast,424,416,33,1
2020Q2,S08000031,Cervical,24,22,33,1
2020Q2,S08000031,Colorectal,216,204,33,1
2020Q2,S08000031,Head & Neck,156,156,33,1
2020Q2,S08000031,Lung,476,474,33,1
2020Q2,S08000031,Lymphoma,64,64,33,1
2020Q2,S08000031,Melanoma,118,112,33,1
2020Q2,S08000031,Ovarian,38,38,33,1
2020Q2,S08000031,Upper GI,222,222,33,1
2020Q2,S08000031,Urological,576,546,33,1
2020Q2,S08000032,Breast,100,100,33,1
2020Q2,S08000032,Cervical,30,28,33,1
2020Q2,S08000032,Colorectal,102,90,33,1
2020Q2,S08000032,Head & Neck,46,46,33,1
2020Q2,S08000032,Lung,164,164,33,1
2020Q2,S08000032,Lymphoma,46,46,33,1
2020Q2,S08000032,Melanoma,52,52,33,1
2020Q2,S08000032,Ovarian,20,20,33,1
2020Q2,S08000032,Upper GI,106,106,33,1
2020Q2,S08000032,Urological,148,142,33,1
2020Q3,S08000015,Breast,98,96,34,2
2020Q3,S08000015,Cervical,10,10,34,2
2020Q3,S08000015,Colorectal,56,54,34,2
2020Q3,S08000015,Head & Neck,52,52,34,2
2020Q3,S08000015,Lung,114,114,34,2
2020Q3,S08000015,Lymphoma,20,20,34,2
2020Q3,S08000015,Melanoma,30,30,34,2
2020Q3,S08000015,Ovarian,22,22,34,2
2020Q3,S08000015,Upper GI,86,84,34,2
2020Q3,S08000015,Urological,64,62,34,2
2020Q3,S08000016,Breast,36,36,34,2
2020Q3,S08000016,Cervical,2,2,34,2
2020Q3,S08000016,Colorectal,40,40,34,2
2020Q3,S08000016,Head & Neck,6,6,34,2
2020Q3,S08000016,Lung,30,30,34,2
2020Q3,S08000016,Lymphoma,8,8,34,2
2020Q3,S08000016,Melanoma,6,6,34,2
2020Q3,S08000016,Ovarian,8,8,34,2
2020Q3,S08000016,Upper GI,22,22,34,2
2020Q3,S08000016,Urological,32,32,34,2
2020Q3,S08000017,Breast,42,42,34,2
2020Q3,S08000017,Cervical,4,4,34,2
2020Q3,S08000017,Colorectal,36,36,34,2
2020Q3,S08000017,Head & Neck,22,22,34,2
2020Q3,S08000017,Lung,66,66,34,2
2020Q3,S08000017,Lymphoma,28,28,34,2
2020Q3,S08000017,Melanoma,16,16,34,2
2020Q3,S08000017,Ovarian,4,4,34,2
2020Q3,S08000017,Upper GI,72,72,34,2
2020Q3,S08000017,Urological,86,86,34,2
2020Q3,S08000019,Breast,86,84,34,2
2020Q3,S08000019,Cervical,4,4,34,2
2020Q3,S08000019,Colorectal,48,46,34,2
2020Q3,S08000019,Head & Neck,26,26,34,2
2020Q3,S08000019,Lung,114,112,34,2
2020Q3,S08000019,Lymphoma,22,22,34,2
2020Q3,S08000019,Melanoma,28,28,34,2
2020Q3,S08000019,Ovarian,16,14,34,2
2020Q3,S08000019,Upper GI,54,54,34,2
2020Q3,S08000019,Urological,168,168,34,2
2020Q3,S08000020,Breast,154,150,34,2
2020Q3,S08000020,Cervical,6,6,34,2
2020Q3,S08000020,Colorectal,118,118,34,2
2020Q3,S08000020,Head & Neck,40,40,34,2
2020Q3,S08000020,Lung,182,182,34,2
2020Q3,S08000020,Lymphoma,68,68,34,2
2020Q3,S08000020,Melanoma,68,68,34,2
2020Q3,S08000020,Ovarian,30,30,34,2
2020Q3,S08000020,Upper GI,114,114,34,2
2020Q3,S08000020,Urological,306,284,34,2
2020Q3,S08000022,Breast,108,104,34,2
2020Q3,S08000022,Cervical,8,8,34,2
2020Q3,S08000022,Colorectal,54,52,34,2
2020Q3,S08000022,Head & Neck,24,22,34,2
2020Q3,S08000022,Lung,106,104,34,2
2020Q3,S08000022,Lymphoma,10,10,34,2
2020Q3,S08000022,Melanoma,26,26,34,2
2020Q3,S08000022,Ovarian,16,16,34,2
2020Q3,S08000022,Upper GI,56,56,34,2
2020Q3,S08000022,Urological,126,112,34,2
2020Q3,S08000024,Breast,296,296,34,2
2020Q3,S08000024,Cervical,18,18,34,2
2020Q3,S08000024,Colorectal,190,184,34,2
2020Q3,S08000024,Head & Neck,90,90,34,2
2020Q3,S08000024,Lung,322,322,34,2
2020Q3,S08000024,Lymphoma,80,78,34,2
2020Q3,S08000024,Melanoma,50,50,34,2
2020Q3,S08000024,Ovarian,40,40,34,2
2020Q3,S08000024,Upper GI,186,186,34,2
2020Q3,S08000024,Urological,294,278,34,2
2020Q3,S08000025,Colorectal,16,16,34,2
2020Q3,S08000025,Lung,6,6,34,2
2020Q3,S08000025,Melanoma,2,2,34,2
2020Q3,S08000025,Ovarian,2,2,34,2
2020Q3,S08000025,Upper GI,2,2,34,2
2020Q3,S08000025,Urological,6,6,34,2
2020Q3,S08000026,Breast,8,8,34,2
2020Q3,S08000026,Colorectal,4,4,34,2
2020Q3,S08000026,Head & Neck,2,2,34,2
2020Q3,S08000026,Lung,8,8,34,2
2020Q3,S08000026,Lymphoma,2,2,34,2
2020Q3,S08000026,Melanoma,6,6,34,2
2020Q3,S08000026,Upper GI,8,8,34,2
2020Q3,S08000026,Urological,8,8,34,2
2020Q3,S08000028,Cervical,2,2,34,2
2020Q3,S08000028,Colorectal,2,2,34,2
2020Q3,S08000028,Head & Neck,4,4,34,2
2020Q3,S08000028,Lung,8,8,34,2
2020Q3,S08000028,Lymphoma,2,2,34,2
2020Q3,S08000028,Melanoma,4,4,34,2
2020Q3,S08000028,Upper GI,6,6,34,2
2020Q3,S08000028,Urological,10,8,34,2
2020Q3,S08000029,Breast,102,102,34,2
2020Q3,S08000029,Cervical,6,4,34,2
2020Q3,S08000029,Colorectal,92,92,34,2
2020Q3,S08000029,Head & Neck,26,26,34,2
2020Q3,S08000029,Lung,174,172,34,2
2020Q3,S08000029,Lymphoma,24,24,34,2
2020Q3,S08000029,Melanoma,32,32,34,2
2020Q3,S08000029,Ovarian,24,24,34,2
2020Q3,S08000029,Upper GI,84,84,34,2
2020Q3,S08000029,Urological,130,120,34,2
2020Q3,S08000030,Breast,148,148,34,2
2020Q3,S08000030,Cervical,2,2,34,2
2020Q3,S08000030,Colorectal,136,136,34,2
2020Q3,S08000030,Head & Neck,30,30,34,2
2020Q3,S08000030,Lung,162,162,34,2
2020Q3,S08000030,Lymphoma,20,20,34,2
2020Q3,S08000030,Melanoma,30,30,34,2
2020Q3,S08000030,Ovarian,16,16,34,2
2020Q3,S08000030,Upper GI,112,112,34,2
2020Q3,S08000030,Urological,126,124,34,2
2020Q3,S08000031,Breast,466,464,34,2
2020Q3,S08000031,Cervical,16,16,34,2
2020Q3,S08000031,Colorectal,310,308,34,2
2020Q3,S08000031,Head & Neck,120,118,34,2
2020Q3,S08000031,Lung,506,506,34,2
2020Q3,S08000031,Lymphoma,128,128,34,2
2020Q3,S08000031,Melanoma,150,148,34,2
2020Q3,S08000031,Ovarian,54,54,34,2
2020Q3,S08000031,Upper GI,270,262,34,2
2020Q3,S08000031,Urological,526,502,34,2
2020Q3,S08000032,Breast,160,160,34,2
2020Q3,S08000032,Cervical,8,8,34,2
2020Q3,S08000032,Colorectal,148,140,34,2
2020Q3,S08000032,Head & Neck,48,48,34,2
2020Q3,S08000032,Lung,202,200,34,2
2020Q3,S08000032,Lymphoma,62,62,34,2
2020Q3,S08000032,Melanoma,68,68,34,2
2020Q3,S08000032,Ovarian,10,10,34,2
2020Q3,S08000032,Upper GI,108,108,34,2
2020Q3,S08000032,Urological,114,112,34,2
2020Q4,S08000015,Breast,184,182,35,3
2020Q4,S08000015,Cervical,10,10,35,3
2020Q4,S08000015,Colorectal,92,92,35,3
2020Q4,S08000015,Head & Neck,50,50,35,3
2020Q4,S08000015,Lung,96,96,35,3
2020Q4,S08000015,Lymphoma,22,22,35,3
2020Q4,S08000015,Melanoma,42,42,35,3
2020Q4,S08000015,Ovarian,16,16,35,3
2020Q4,S08000015,Upper GI,92,92,35,3
2020Q4,S08000015,Urological,114,114,35,3
2020Q4,S08000016,Breast,28,28,35,3
2020Q4,S08000016,Colorectal,22,22,35,3
2020Q4,S08000016,Head & Neck,8,8,35,3
2020Q4,S08000016,Lung,28,28,35,3
2020Q4,S08000016,Lymphoma,10,10,35,3
2020Q4,S08000016,Melanoma,2,2,35,3
2020Q4,S08000016,Ovarian,14,14,35,3
2020Q4,S08000016,Upper GI,22,22,35,3
2020Q4,S08000016,Urological,26,26,35,3
2020Q4,S08000017,Breast,48,48,35,3
2020Q4,S08000017,Cervical,2,2,35,3
2020Q4,S08000017,Colorectal,48,46,35,3
2020Q4,S08000017,Head & Neck,22,22,35,3
2020Q4,S08000017,Lung,78,78,35,3
2020Q4,S08000017,Lymphoma,16,16,35,3
2020Q4,S08000017,Melanoma,20,20,35,3
2020Q4,S08000017,Ovarian,8,8,35,3
2020Q4,S08000017,Upper GI,56,56,35,3
2020Q4,S08000017,Urological,108,104,35,3
2020Q4,S08000019,Breast,110,110,35,3
2020Q4,S08000019,Cervical,4,4,35,3
2020Q4,S08000019,Colorectal,92,90,35,3
2020Q4,S08000019,Head & Neck,22,22,35,3
2020Q4,S08000019,Lung,138,134,35,3
2020Q4,S08000019,Lymphoma,20,20,35,3
2020Q4,S08000019,Melanoma,28,26,35,3
2020Q4,S08000019,Ovarian,14,14,35,3
2020Q4,S08000019,Upper GI,100,100,35,3
2020Q4,S08000019,Urological,192,190,35,3
2020Q4,S08000020,Breast,228,226,35,3
2020Q4,S08000020,Cervical,8,8,35,3
2020Q4,S08000020,Colorectal,132,128,35,3
2020Q4,S08000020,Head & Neck,32,32,35,3
2020Q4,S08000020,Lung,184,182,35,3
2020Q4,S08000020,Lymphoma,64,64,35,3
2020Q4,S08000020,Melanoma,68,68,35,3
2020Q4,S08000020,Ovarian,30,30,35,3
2020Q4,S08000020,Upper GI,140,140,35,3
2020Q4,S08000020,Urological,344,340,35,3
2020Q4,S08000022,Breast,108,96,35,3
2020Q4,S08000022,Cervical,2,2,35,3
2020Q4,S08000022,Colorectal,100,96,35,3
2020Q4,S08000022,Head & Neck,18,18,35,3
2020Q4,S08000022,Lung,76,76,35,3
2020Q4,S08000022,Lymphoma,26,24,35,3
2020Q4,S08000022,Melanoma,28,28,35,3
2020Q4,S08000022,Ovarian,24,24,35,3
2020Q4,S08000022,Upper GI,80,78,35,3
2020Q4,S08000022,Urological,156,144,35,3
2020Q4,S08000024,Breast,406,406,35,3
2020Q4,S08000024,Cervical,8,8,35,3
2020Q4,S08000024,Colorectal,218,214,35,3
2020Q4,S08000024,Head & Neck,94,94,35,3
2020Q4,S08000024,Lung,362,362,35,3
2020Q4,S08000024,Lymphoma,66,66,35,3
2020Q4,S08000024,Melanoma,62,62,35,3
2020Q4,S08000024,Ovarian,40,40,35,3
2020Q4,S08000024,Upper GI,204,202,35,3
2020Q4,S08000024,Urological,380,358,35,3
2020Q4,S08000025,Breast,2,2,35,3
2020Q4,S08000025,Colorectal,8,8,35,3
2020Q4,S08000025,Head & Neck,2,2,35,3
2020Q4,S08000025,Lung,2,2,35,3
2020Q4,S08000025,Ovarian,2,2,35,3
2020Q4,S08000025,Upper GI,10,10,35,3
2020Q4,S08000025,Urological,14,12,35,3
2020Q4,S08000026,Breast,6,6,35,3
2020Q4,S08000026,Cervical,2,2,35,3
2020Q4,S08000026,Colorectal,2,2,35,3
2020Q4,S08000026,Lung,14,14,35,3
2020Q4,S08000026,Lymphoma,2,2,35,3
2020Q4,S08000026,Ovarian,2,2,35,3
2020Q4,S08000026,Upper GI,4,4,35,3
2020Q4,S08000026,Urological,10,10,35,3
2020Q4,S08000028,Colorectal,12,12,35,3
2020Q4,S08000028,Head & Neck,4,4,35,3
2020Q4,S08000028,Lung,10,10,35,3
2020Q4,S08000028,Lymphoma,4,4,35,3
2020Q4,S08000028,Melanoma,2,2,35,3
2020Q4,S08000028,Upper GI,14,12,35,3
2020Q4,S08000028,Urological,12,12,35,3
2020Q4,S08000029,Breast,102,102,35,3
2020Q4,S08000029,Cervical,8,8,35,3
2020Q4,S08000029,Colorectal,88,88,35,3
2020Q4,S08000029,Head & Neck,30,30,35,3
2020Q4,S08000029,Lung,124,124,35,3
2020Q4,S08000029,Lymphoma,34,34,35,3
2020Q4,S08000029,Melanoma,24,24,35,3
2020Q4,S08000029,Ovarian,16,16,35,3
2020Q4,S08000029,Upper GI,88,88,35,3
2020Q4,S08000029,Urological,230,224,35,3
2020Q4,S08000030,Breast,180,176,35,3
2020Q4,S08000030,Cervical,2,2,35,3
2020Q4,S08000030,Colorectal,122,122,35,3
2020Q4,S08000030,Head & Neck,32,32,35,3
2020Q4,S08000030,Lung,154,152,35,3
2020Q4,S08000030,Lymphoma,34,34,35,3
2020Q4,S08000030,Melanoma,28,28,35,3
2020Q4,S08000030,Ovarian,10,10,35,3
2020Q4,S08000030,Upper GI,116,116,35,3
2020Q4,S08000030,Urological,198,198,35,3
2020Q4,S08000031,Breast,700,690,35,3
2020Q4,S08000031,Cervical,30,30,35,3
2020Q4,S08000031,Colorectal,330,328,35,3
2020Q4,S08000031,Head & Neck,148,148,35,3
2020Q4,S08000031,Lung,626,626,35,3
2020Q4,S08000031,Lymphoma,70,70,35,3
2020Q4,S08000031,Melanoma,140,140,35,3
2020Q4,S08000031,Ovarian,46,46,35,3
2020Q4,S08000031,Upper GI,234,232,35,3
2020Q4,S08000031,Urological,588,568,35,3
2020Q4,S08000032,Breast,194,188,35,3
2020Q4,S08000032,Cervical,36,36,35,3
2020Q4,S08000032,Colorectal,162,158,35,3
2020Q4,S08000032,Head & Neck,54,52,35,3
2020Q4,S08000032,Lung,188,188,35,3
2020Q4,S08000032,Lymphoma,42,42,35,3
2020Q4,S08000032,Melanoma,70,68,35,3
2020Q4,S08000032,Ovarian,16,16,35,3
2020Q4,S08000032,Upper GI,136,136,35,3
2020Q4,S08000032,Urological,128,122,35,3
2021Q1,S08000015,Breast,224,216,36,4
2021Q1,S08000015,Cervical,16,16,36,4
2021Q1,S08000015,Colorectal,98,94,36,4
2021Q1,S08000015,Head & Neck,42,40,36,4
2021Q1,S08000015,Lung,166,166,36,4
2021Q1,S08000015,Lymphoma,10,10,36,4
2021Q1,S08000015,Melanoma,34,34,36,4
2021Q1,S08000015,Ovarian,14,14,36,4
2021Q1,S08000015,Upper GI,84,84,36,4
2021Q1,S08000015,Urological,88,88,36,4
2021Q1,S08000016,Breast,36,36,36,4
2021Q1,S08000016,Cervical,2,2,36,4
2021Q1,S08000016,Colorectal,44,44,36,4
2021Q1,S08000016,Head & Neck,12,12,36,4
2021Q1,S08000016,Lung,30,30,36,4
2021Q1,S08000016,Lymphoma,14,14,36,4
2021Q1,S08000016,Melanoma,14,14,36,4
2021Q1,S08000016,Ovarian,2,2,36,4
2021Q1,S08000016,Upper GI,14,14,36,4
2021Q1,S08000016,Urological,38,38,36,4
2021Q1,S08000017,Breast,48,48,36,4
2021Q1,S08000017,Cervical,4,4,36,4
2021Q1,S08000017,Colorectal,64,62,36,4
2021Q1,S08000017,Head & Neck,22,22,36,4
2021Q1,S08000017,Lung,56,56,36,4
2021Q1,S08000017,Lymphoma,14,14,36,4
2021Q1,S08000017,Melanoma,10,10,36,4
2021Q1,S08000017,Ovarian,12,10,36,4
2021Q1,S08000017,Upper GI,48,48,36,4
2021Q1,S08000017,Urological,122,116,36,4
2021Q1,S08000019,Breast,80,80,36,4
2021Q1,S08000019,Cervical,6,6,36,4
2021Q1,S08000019,Colorectal,102,102,36,4
2021Q1,S08000019,Head & Neck,38,34,36,4
2021Q1,S08000019,Lung,114,108,36,4
2021Q1,S08000019,Lymphoma,32,32,36,4
2021Q1,S08000019,Melanoma,16,16,36,4
2021Q1,S08000019,Ovarian,18,18,36,4
2021Q1,S08000019,Upper GI,98,98,36,4
2021Q1,S08000019,Urological,190,186,36,4
2021Q1,S08000020,Breast,208,192,36,4
2021Q1,S08000020,Cervical,14,14,36,4
2021Q1,S08000020,Colorectal,146,142,36,4
2021Q1,S08000020,Head & Neck,52,52,36,4
2021Q1,S08000020,Lung,182,182,36,4
2021Q1,S08000020,Lymphoma,62,62,36,4
2021Q1,S08000020,Melanoma,48,48,36,4
2021Q1,S08000020,Ovarian,36,36,36,4
2021Q1,S08000020,Upper GI,146,146,36,4
2021Q1,S08000020,Urological,354,346,36,4
2021Q1,S08000022,Breast,118,108,36,4
2021Q1,S08000022,Colorectal,108,96,36,4
2021Q1,S08000022,Head & Neck,18,16,36,4
2021Q1,S08000022,Lung,100,94,36,4
2021Q1,S08000022,Lymphoma,34,34,36,4
2021Q1,S08000022,Melanoma,34,34,36,4
2021Q1,S08000022,Ovarian,16,16,36,4
2021Q1,S08000022,Upper GI,72,70,36,4
2021Q1,S08000022,Urological,142,136,36,4
2021Q1,S08000024,Breast,442,442,36,4
2021Q1,S08000024,Cervical,20,18,36,4
2021Q1,S08000024,Colorectal,238,234,36,4
2021Q1,S08000024,Head & Neck,78,78,36,4
2021Q1,S08000024,Lung,336,334,36,4
2021Q1,S08000024,Lymphoma,68,66,36,4
2021Q1,S08000024,Melanoma,38,38,36,4
2021Q1,S08000024,Ovarian,28,28,36,4
2021Q1,S08000024,Upper GI,210,210,36,4
2021Q1,S08000024,Urological,374,348,36,4
2021Q1,S08000025,Colorectal,6,6,36,4
2021Q1,S08000025,Melanoma,2,2,36,4
2021Q1,S08000025,Ovarian,2,2,36,4
2021Q1,S08000025,Upper GI,12,12,36,4
2021Q1,S08000025,Urological,6,4,36,4
2021Q1,S08000026,Breast,6,6,36,4
2021Q1,S08000026,Colorectal,4,4,36,4
2021Q1,S08000026,Lymphoma,4,4,36,4
2021Q1,S08000026,Upper GI,6,6,36,4
2021Q1,S08000026,Urological,8,8,36,4
2021Q1,S08000028,Cervical,2,2,36,4
2021Q1,S08000028,Colorectal,6,6,36,4
2021Q1,S08000028,Head & Neck,2,2,36,4
2021Q1,S08000028,Lung,14,14,36,4
2021Q1,S08000028,Ovarian,2,2,36,4
2021Q1,S08000028,Upper GI,8,8,36,4
2021Q1,S08000028,Urological,12,12,36,4
2021Q1,S08000029,Breast,124,120,36,4
2021Q1,S08000029,Cervical,6,6,36,4
2021Q1,S08000029,Colorectal,102,102,36,4
2021Q1,S08000029,Head & Neck,28,26,36,4
2021Q1,S08000029,Lung,108,108,36,4
2021Q1,S08000029,Lymphoma,36,36,36,4
2021Q1,S08000029,Melanoma,26,26,36,4
2021Q1,S08000029,Ovarian,8,8,36,4
2021Q1,S08000029,Upper GI,72,72,36,4
2021Q1,S08000029,Urological,174,172,36,4
2021Q1,S08000030,Breast,182,180,36,4
2021Q1,S08000030,Cervical,8,8,36,4
2021Q1,S08000030,Colorectal,100,96,36,4
2021Q1,S08000030,Head & Neck,28,26,36,4
2021Q1,S08000030,Lung,178,174,36,4
2021Q1,S08000030,Lymphoma,34,34,36,4
2021Q1,S08000030,Melanoma,34,34,36,4
2021Q1,S08000030,Ovarian,8,8,36,4
2021Q1,S08000030,Upper GI,100,98,36,4
2021Q1,S08000030,Urological,158,152,36,4
2021Q1,S08000031,Breast,784,770,36,4
2021Q1,S08000031,Cervical,24,22,36,4
2021Q1,S08000031,Colorectal,356,350,36,4
2021Q1,S08000031,Head & Neck,130,126,36,4
2021Q1,S08000031,Lung,650,648,36,4
2021Q1,S08000031,Lymphoma,52,52,36,4
2021Q1,S08000031,Melanoma,158,154,36,4
2021Q1,S08000031,Ovarian,48,46,36,4
2021Q1,S08000031,Upper GI,274,256,36,4
2021Q1,S08000031,Urological,608,582,36,4
2021Q1,S08000032,Breast,166,166,36,4
2021Q1,S08000032,Cervical,18,16,36,4
2021Q1,S08000032,Colorectal,150,144,36,4
2021Q1,S08000032,Head & Neck,78,78,36,4
2021Q1,S08000032,Lung,202,200,36,4
2021Q1,S08000032,Lymphoma,42,42,36,4
2021Q1,S08000032,Melanoma,84,82,36,4
2021Q1,S08000032,Ovarian,22,22,36,4
2021Q1,S08000032,Upper GI,142,138,36,4
2021Q1,S08000032,Urological,180,176,36,4
2021Q2,S08000015,Breast,228,220,37,5
2021Q2,S08000015,Cervical,10,10,37,5
2021Q2,S08000015,Colorectal,118,114,37,5
2021Q2,S08000015,Head & Neck,32,32,37,5
2021Q2,S08000015,Lung,160,158,37,5
2021Q2,S08000015,Lymphoma,36,36,37,5
2021Q2,S08000015,Melanoma,28,28,37,5
2021Q2,S08000015,Ovarian,10,10,37,5
2021Q2,S08000015,Upper GI,110,108,37,5
2021Q2,S08000015,Urological,100,100,37,5
2021Q2,S08000016,Breast,26,26,37,5
2021Q2,S08000016,Colorectal,44,44,37,5
2021Q2,S08000016,Head & Neck,10,10,37,5
2021Q2,S08000016,Lung,38,38,37,5
2021Q2,S08000016,Lymphoma,8,8,37,5
2021Q2,S08000016,Melanoma,30,30,37,5
2021Q2,S08000016,Ovarian,10,10,37,5
2021Q2,S08000016,Upper GI,22,22,37,5
2021Q2,S08000016,Urological,34,34,37,5
2021Q2,S08000017,Breast,56,56,37,5
2021Q2,S08000017,Cervical,2,2,37,5
2021Q2,S08000017,Colorectal,66,66,37,5
2021Q2,S08000017,Head & Neck,36,36,37,5
2021Q2,S08000017,Lung,52,52,37,5
2021Q2,S08000017,Lymphoma,20,20,37,5
2021Q2,S08000017,Melanoma,24,24,37,5
2021Q2,S08000017,Ovarian,4,4,37,5
2021Q2,S08000017,Upper GI,38,38,37,5
2021Q2,S08000017,Urological,74,70,37,5
2021Q2,S08000019,Breast,106,104,37,5
2021Q2,S08000019,Cervical,10,10,37,5
2021Q2,S08000019,Colorectal,98,92,37,5
2021Q2,S08000019,Head & Neck,42,42,37,5
2021Q2,S08000019,Lung,118,114,37,5
2021Q2,S08000019,Lymphoma,42,42,37,5
2021Q2,S08000019,Melanoma,30,28,37,5
2021Q2,S08000019,Ovarian,14,14,37,5
2021Q2,S08000019,Upper GI,96,96,37,5
2021Q2,S08000019,Urological,156,150,37,5
2021Q2,S08000020,Breast,242,234,37,5
2021Q2,S08000020,Cervical,14,12,37,5
2021Q2,S08000020,Colorectal,180,166,37,5
2021Q2,S08000020,Head & Neck,32,32,37,5
2021Q2,S08000020,Lung,236,232,37,5
2021Q2,S08000020,Lymphoma,56,56,37,5
2021Q2,S08000020,Melanoma,58,58,37,5
2021Q2,S08000020,Ovarian,24,24,37,5
2021Q2,S08000020,Upper GI,136,136,37,5
2021Q2,S08000020,Urological,450,434,37,5
2021Q2,S08000022,Breast,132,128,37,5
2021Q2,S08000022,Cervical,4,4,37,5
2021Q2,S08000022,Colorectal,116,114,37,5
2021Q2,S08000022,Head & Neck,22,22,37,5
2021Q2,S08000022,Lung,88,88,37,5
2021Q2,S08000022,Lymphoma,22,22,37,5
2021Q2,S08000022,Melanoma,40,38,37,5
2021Q2,S08000022,Ovarian,14,14,37,5
2021Q2,S08000022,Upper GI,84,82,37,5
2021Q2,S08000022,Urological,206,190,37,5
2021Q2,S08000024,Breast,482,482,37,5
2021Q2,S08000024,Cervical,18,18,37,5
2021Q2,S08000024,Colorectal,250,246,37,5
2021Q2,S08000024,Head & Neck,122,122,37,5
2021Q2,S08000024,Lung,282,282,37,5
2021Q2,S08000024,Lymphoma,84,84,37,5
2021Q2,S08000024,Melanoma,106,106,37,5
2021Q2,S08000024,Ovarian,26,26,37,5
2021Q2,S08000024,Upper GI,214,214,37,5
2021Q2,S08000024,Urological,326,308,37,5
2021Q2,S08000025,Colorectal,4,4,37,5
2021Q2,S08000025,Head & Neck,2,0,37,5
2021Q2,S08000025,Lung,4,2,37,5
2021Q2,S08000025,Lymphoma,2,2,37,5
2021Q2,S08000025,Melanoma,4,4,37,5
2021Q2,S08000025,Upper GI,6,6,37,5
2021Q2,S08000025,Urological,12,8,37,5
2021Q2,S08000026,Breast,10,10,37,5
2021Q2,S08000026,Cervical,2,2,37,5
2021Q2,S08000026,Colorectal,6,6,37,5
2021Q2,S08000026,Head & Neck,2,2,37,5
2021Q2,S08000026,Lung,2,2,37,5
2021Q2,S08000026,Lymphoma,2,2,37,5
2021Q2,S08000026,Upper GI,6,6,37,5
2021Q2,S08000026,Urological,16,16,37,5
2021Q2,S08000028,Breast,2,2,37,5
2021Q2,S08000028,Colorectal,16,16,37,5
2021Q2,S08000028,Head & Neck,2,2,37,5
2021Q2,S08000028,Lung,12,10,37,5
2021Q2,S08000028,Lymphoma,8,8,37,5
2021Q2,S08000028,Melanoma,2,2,37,5
2021Q2,S08000028,Upper GI,16,16,37,5
2021Q2,S08000028,Urological,14,14,37,5
2021Q2,S08000029,Breast,94,94,37,5
2021Q2,S08000029,Cervical,4,4,37,5
2021Q2,S08000029,Colorectal,112,112,37,5
2021Q2,S08000029,Head & Neck,32,32,37,5
2021Q2,S08000029,Lung,150,150,37,5
2021Q2,S08000029,Lymphoma,46,46,37,5
2021Q2,S08000029,Melanoma,24,24,37,5
2021Q2,S08000029,Ovarian,12,12,37,5
2021Q2,S08000029,Upper GI,96,94,37,5
2021Q2,S08000029,Urological,210,206,37,5
2021Q2,S08000030,Breast,202,200,37,5
2021Q2,S08000030,Cervical,20,20,37,5
2021Q2,S08000030,Colorectal,170,170,37,5
2021Q2,S08000030,Head & Neck,48,44,37,5
2021Q2,S08000030,Lung,194,194,37,5
2021Q2,S08000030,Lymphoma,72,72,37,5
2021Q2,S08000030,Melanoma,48,48,37,5
2021Q2,S08000030,Ovarian,8,8,37,5
2021Q2,S08000030,Upper GI,122,122,37,5
2021Q2,S08000030,Urological,226,208,37,5
2021Q2,S08000031,Breast,714,702,37,5
2021Q2,S08000031,Cervical,28,28,37,5
2021Q2,S08000031,Colorectal,326,322,37,5
2021Q2,S08000031,Head & Neck,162,158,37,5
2021Q2,S08000031,Lung,678,678,37,5
2021Q2,S08000031,Lymphoma,58,58,37,5
2021Q2,S08000031,Melanoma,204,204,37,5
2021Q2,S08000031,Ovarian,28,28,37,5
2021Q2,S08000031,Upper GI,288,284,37,5
2021Q2,S08000031,Urological,748,718,37,5
2021Q2,S08000032,Breast,178,176,37,5
2021Q2,S08000032,Cervical,38,36,37,5
2021Q2,S08000032,Colorectal,170,170,37,5
2021Q2,S08000032,Head & Neck,54,54,37,5
2021Q2,S08000032,Lung,238,238,37,5
2021Q2,S08000032,Lymphoma,54,54,37,5
2021Q2,S08000032,Melanoma,54,54,37,5
2021Q2,S08000032,Ovarian,16,16,37,5
2021Q2,S08000032,Upper GI,154,154,37,5
2021Q2,S08000032,Urological,208,200,37,5
2021Q3,S08000015,Breast,208,190,38,6
2021Q3,S08000015,Cervical,10,8,38,6
2021Q3,S08000015,Colorectal,130,128,38,6
2021Q3,S08000015,Head & Neck,48,42,38,6
2021Q3,S08000015,Lung,114,114,38,6
2021Q3,S08000015,Lymphoma,26,26,38,6
2021Q3,S08000015,Melanoma,30,30,38,6
2021Q3,S08000015,Ovarian,10,10,38,6
2021Q3,S08000015,Upper GI,98,96,38,6
2021Q3,S08000015,Urological,72,70,38,6
2021Q3,S08000016,Breast,44,44,38,6
2021Q3,S08000016,Colorectal,26,20,38,6
2021Q3,S08000016,Head & Neck,8,8,38,6
2021Q3,S08000016,Lung,48,48,38,6
2021Q3,S08000016,Lymphoma,6,6,38,6
2021Q3,S08000016,Melanoma,18,18,38,6
2021Q3,S08000016,Ovarian,4,4,38,6
2021Q3,S08000016,Upper GI,14,14,38,6
2021Q3,S08000016,Urological,42,42,38,6
2021Q3,S08000017,Breast,48,48,38,6
